poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,days before election,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct,error,Two party %,,Actual 2 party
53703,1293,OH Predictive Insights / MBQF,1081,KNXV-TV,OH Predictive Insights,235,OH Predictive Insights,B/C,IVR/Live Phone,Arizona,7/24/2018,7/25/2018,104,,,,86176,600,lv,,lv,,http://createsend.com/t/i-C80F93AE97C9CCCA2540EF23F30FEDED,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,54,-0.088,0.6,51.2,0.512
53704,801,Gravis Marketing,,,Gravis Marketing,124,Gravis Marketing,B,IVR/Online,Arizona,6/27/2018,7/2/2018,127,,,,86177,925,lv,,lv,,http://orlando-politics.com/wp-content/uploads/2018/07/Arizona-July-3-2018.pdf,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,46,-0.04221686747,0.5542168675,51.2,0.512
53704,801,Gravis Marketing,,,Gravis Marketing,124,Gravis Marketing,B,IVR/Online,Arizona,6/27/2018,7/2/2018,127,,,,86178,925,lv,,lv,,http://orlando-politics.com/wp-content/uploads/2018/07/Arizona-July-3-2018.pdf,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,43,-0.0123902439,0.5243902439,51.2,0.512
53704,801,Gravis Marketing,,,Gravis Marketing,124,Gravis Marketing,B,IVR/Online,Arizona,6/27/2018,7/2/2018,127,,,,86179,925,lv,,lv,,http://orlando-politics.com/wp-content/uploads/2018/07/Arizona-July-3-2018.pdf,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,52,-0.09976470588,0.6117647059,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86297,1290,rv,,rv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,48,-0.009739130435,0.5217391304,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86298,1290,rv,,rv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,52,-0.04713978495,0.5591397849,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86299,1290,rv,,rv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,57,-0.1143736264,0.6263736264,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86382,1215,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,51,-0.01925,0.53125,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86383,1111,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,51,-0.01377319588,0.5257731959,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86384,1140,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,51,-0.01925,0.53125,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86385,1290,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,49,0.001583333333,0.5104166667,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86386,1290,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,47,0.006623655914,0.5053763441,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86387,1215,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,53,-0.04008333333,0.5520833333,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86388,1111,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,53,-0.03439175258,0.5463917526,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86389,1140,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,52,-0.02966666667,0.5416666667,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86390,1290,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,51,-0.02484210526,0.5368421053,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86391,1290,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,51,-0.02484210526,0.5368421053,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86392,1215,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,59,-0.1156595745,0.6276595745,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86393,1111,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,58,-0.111655914,0.623655914,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86394,1140,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,58,-0.1050212766,0.6170212766,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86395,1290,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,57,-0.1075652174,0.6195652174,51.2,0.512
53757,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,6/11/2018,7/2/2018,127,,,,86396,1290,lv,,lv,,https://drive.google.com/file/d/1aerd3_1pJ276A7rLNRQ_Y3ifiUtSraan/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,56,-0.09669565217,0.6086956522,51.2,0.512
53705,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,Arizona,6/21/2018,6/22/2018,137,,,,86180,650,rv,,rv,,https://www.emerson.edu/sites/default/files/Files/Academics/ecp-az-6.24.pdf,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,40,-0.04510306407,0.5571030641,51.2,0.512
53705,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,Arizona,6/21/2018,6/22/2018,137,,,,86181,650,rv,,rv,,https://www.emerson.edu/sites/default/files/Files/Academics/ecp-az-6.24.pdf,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,43,-0.1111884058,0.6231884058,51.2,0.512
53705,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,Arizona,6/21/2018,6/22/2018,137,,,,86182,650,rv,,rv,,https://www.emerson.edu/sites/default/files/Files/Academics/ecp-az-6.24.pdf,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,54,-0.1308571429,0.6428571429,51.2,0.512
53706,568,YouGov,133,CBS News,YouGov,391,YouGov,B+,Online,Arizona,6/19/2018,6/22/2018,137,,,,86183,1001,rv,,rv,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mq7qziahgv/cbs_20180624_AZ.pdf,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,43,-0.03928205128,0.5512820513,51.2,0.512
53706,568,YouGov,133,CBS News,YouGov,391,YouGov,B+,Online,Arizona,6/19/2018,6/22/2018,137,,,,86184,1001,rv,,rv,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mq7qziahgv/cbs_20180624_AZ.pdf,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,45,-0.1044383562,0.6164383562,51.2,0.512
53706,568,YouGov,133,CBS News,YouGov,391,YouGov,B+,Online,Arizona,6/19/2018,6/22/2018,137,,,,86185,1001,rv,,rv,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mq7qziahgv/cbs_20180624_AZ.pdf,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,41,-0.03466666667,0.5466666667,51.2,0.512
53706,568,YouGov,133,CBS News,YouGov,391,YouGov,B+,Online,Arizona,6/19/2018,6/22/2018,137,,,,137823,869,lv,,lv,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mq7qziahgv/cbs_20180624_AZ.pdf,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,45,-0.0367804878,0.5487804878,51.2,0.512
53707,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Arizona,6/17/2018,6/21/2018,138,,,,86186,839,rv,,rv,,http://media1.s-nbcnews.com/i/today/z_creative/Toss%20Up%20Questions_NBC%20News_Marist%20Poll_Arizona%20Annotated%20Questionnaire_June%202018.pdf,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,57,-0.1284494382,0.6404494382,51.2,0.512
53707,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Arizona,6/17/2018,6/21/2018,138,,,,86187,839,rv,,rv,,http://media1.s-nbcnews.com/i/today/z_creative/Toss%20Up%20Questions_NBC%20News_Marist%20Poll_Arizona%20Annotated%20Questionnaire_June%202018.pdf,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,49,-0.0512183908,0.5632183908,51.2,0.512
53707,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Arizona,6/17/2018,6/21/2018,138,,,,86188,839,rv,,rv,,http://media1.s-nbcnews.com/i/today/z_creative/Toss%20Up%20Questions_NBC%20News_Marist%20Poll_Arizona%20Annotated%20Questionnaire_June%202018.pdf,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,48,-0.04613953488,0.5581395349,51.2,0.512
53758,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,4/2/2018,4/23/2018,197,,,,86300,1667,rv,,rv,,https://drive.google.com/file/d/1-wXoFthHd-fsFnJb5ZsmoZtS-Q9Xn7MV/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,51,-0.03638709677,0.5483870968,51.2,0.512
53758,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,4/2/2018,4/23/2018,197,,,,86301,1667,rv,,rv,,https://drive.google.com/file/d/1-wXoFthHd-fsFnJb5ZsmoZtS-Q9Xn7MV/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,51,-0.03055319149,0.5425531915,51.2,0.512
53758,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Arizona,4/2/2018,4/23/2018,197,,,,86302,1667,rv,,rv,,https://drive.google.com/file/d/1-wXoFthHd-fsFnJb5ZsmoZtS-Q9Xn7MV/view,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,61,-0.1439139785,0.6559139785,51.2,0.512
53708,1293,OH Predictive Insights / MBQF,1081,KNXV-TV,OH Predictive Insights,235,OH Predictive Insights,B/C,,Arizona,4/10/2018,4/11/2018,209,,,,86189,600,lv,,lv,,http://createsend.com/t/i-E1269679105F7FA92540EF23F30FEDED,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,48,-0.02133333333,0.5333333333,51.2,0.512
53708,1293,OH Predictive Insights / MBQF,1081,KNXV-TV,OH Predictive Insights,235,OH Predictive Insights,B/C,,Arizona,4/10/2018,4/11/2018,209,,,,86190,600,lv,,lv,,http://createsend.com/t/i-E1269679105F7FA92540EF23F30FEDED,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,50,-0.04355555556,0.5555555556,51.2,0.512
53708,1293,OH Predictive Insights / MBQF,1081,KNXV-TV,OH Predictive Insights,235,OH Predictive Insights,B/C,,Arizona,4/10/2018,4/11/2018,209,,,,86191,600,lv,,lv,,http://createsend.com/t/i-E1269679105F7FA92540EF23F30FEDED,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,59,-0.1293043478,0.6413043478,51.2,0.512
53709,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,A-,,Arizona,3/15/2018,3/16/2018,235,,,,86192,547,v,,v,,http://www.protectourcare.org/wp-content/uploads/2018/03/PPP-Poll-AZ-ACA-Memo-and-Results-March-21.pdf,538,FALSE,DEM,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,46,-0.01673563218,0.5287356322,51.2,0.512
53710,1293,OH Predictive Insights / MBQF,,,OH Predictive Insights,235,OH Predictive Insights,B/C,IVR,Arizona,11/9/2017,11/9/2017,362,,,,86193,600,lv,,lv,,http://createsend.com/t/i-2DEC10E907A50F722540EF23F30FEDED,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,46,0.006505494505,0.5054945055,51.2,0.512
53710,1293,OH Predictive Insights / MBQF,,,OH Predictive Insights,235,OH Predictive Insights,B/C,IVR,Arizona,11/9/2017,11/9/2017,362,,,,86194,600,lv,,lv,,http://createsend.com/t/i-2DEC10E907A50F722540EF23F30FEDED,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,46,-0.004853932584,0.5168539326,51.2,0.512
73319,1368,Revily,,,Wick,284,Wick,A/B,IVR/Online,Arizona,10/28/2017,10/31/2017,371,,,,137448,850,lv,,lv,,https://web.archive.org/web/20171107021906/https://structurecms-staging-psyclone.netdna-ssl.com/client_assets/kelliward/media/attachments/59fb/275a/6970/2d1b/c8cd/0300/59fb275a69702d1bc8cd0300.pdf?1509631834,538,FALSE,,96,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Sinema,12409,Kyrsten Sinema,33.26,-0.02007486802,0.532074868,51.2,0.512
56662,801,Gravis Marketing,,,Gravis Marketing,124,Gravis Marketing,B,IVR/Online,Connecticut,10/30/2018,11/1/2018,5,,,,91259,681,lv,,lv,,https://www.realclearpolitics.com/docs/Connecticut_November_1_2018.pdf,538,FALSE,,98,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Murphy,12436,Christopher Murphy,58,-0.06565591398,0.623655914,55.8,0.558
56596,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,Connecticut,10/27/2018,10/29/2018,8,,,,91110,780,lv,,lv,,https://www.emerson.edu/news-events/emerson-college-today/emerson-polls-ct-me-nh-two-house-races-play-potential-gubernatorial-upset,538,FALSE,,98,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Murphy,12436,Christopher Murphy,55.1,-0.05286474501,0.610864745,55.8,0.558
56538,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,A-,Live Phone,Connecticut,10/22/2018,10/28/2018,9,,,,90962,1201,lv,,lv,,https://poll.qu.edu/poll-release-legacy?releaseid=2584,538,FALSE,,98,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Murphy,12436,Christopher Murphy,56,-0.01931958763,0.5773195876,55.8,0.558
56129,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,A-,Live Phone,Connecticut,10/3/2018,10/8/2018,29,,,,90095,767,lv,,lv,,https://poll.qu.edu/poll-release-legacy?releaseid=2577,538,FALSE,,98,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Murphy,12436,Christopher Murphy,57,-0.01775757576,0.5757575758,55.8,0.558
53804,801,Gravis Marketing,,,Gravis Marketing,124,Gravis Marketing,B,IVR/Online,Connecticut,8/24/2018,8/27/2018,71,,,,86491,606,lv,,lv,,https://www.realclearpolitics.com/docs/Connecticut_(August_28_2018).pdf,538,FALSE,,98,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Murphy,12436,Christopher Murphy,54,-0.03540659341,0.5934065934,55.8,0.558
53762,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,A-,Live Phone,Connecticut,8/16/2018,8/21/2018,77,,,,86311,1029,rv,,rv,,https://poll.qu.edu/poll-release-legacy?releaseid=2564,538,FALSE,,98,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Murphy,12436,Christopher Murphy,59,-0.09755555556,0.6555555556,55.8,0.558
55877,499,University of Delaware,,,University of Delaware,433,University of Delaware,,,Delaware,9/11/2018,9/17/2018,50,,,,89526,728,lv,,lv,,https://www.delawareonline.com/story/news/politics/2018/09/26/democrats-carper-blunt-rochester-have-big-leads-university-delaware-poll-says/1423137002/,538,FALSE,,99,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Carper,12478,Thomas R. Carper,61,-0.1046470588,0.7176470588,61.3,0.613
55877,499,University of Delaware,,,University of Delaware,433,University of Delaware,,,Delaware,9/11/2018,9/17/2018,50,,,,89561,908,rv,,rv,,https://www.cpc.udel.edu/content-sub-site/Documents/CPC%20poll%209-25-18%20FINAL%20RELEASE.pdf,538,FALSE,,99,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Carper,12478,Thomas R. Carper,60,-0.1187073171,0.7317073171,61.3,0.613
53581,801,Gravis Marketing,,,Gravis Marketing,124,Gravis Marketing,B,,Delaware,7/24/2018,7/29/2018,100,,,,86672,884,lv,,lv,,https://www.realclearpolitics.com/docs/Delaware_July_29_2018_v2.pdf,538,FALSE,,99,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Carper,12478,Thomas R. Carper,47,0.06648837209,0.5465116279,61.3,0.613
56825,1250,Trafalgar Group,,,Trafalgar Group,338,Trafalgar Group,A-,IVR,Florida,11/4/2018,11/5/2018,1,,,,91583,1484,lv,,lv,,https://drive.google.com/file/d/1ExmsCdRQYGvT7jRxcQx5NZlr7Gq40nWD/view,538,FALSE,REP,100,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Nelson,12413,Bill Nelson,47.3,0.007826583593,0.4911734164,49.9,0.499
56830,1416,HarrisX,747,Auto Alliance,HarrisX,133,Harris Insights & Analytics,B+,Online,Florida,11/3/2018,11/5/2018,1,,,,91591,600,lv,,lv,TRUE,https://www.alliancenrfpoll.com/,538,FALSE,,100,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Nelson,12413,Bill Nelson,47.6,0.002131524008,0.496868476,49.9,0.499
56771,1357,St. Pete Polls,972,Florida Politics,St. Pete Polls,314,St. Pete Polls,B+,IVR,Florida,11/3/2018,11/4/2018,2,,,,91481,3088,lv,,lv,,http://stpetepolls.org/files/StPetePolls_2018_State_GEN_GovSenCFO_November04_UI8E.pdf,538,FALSE,,100,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Nelson,12413,Bill Nelson,49.9,-0.02025078044,0.5192507804,49.9,0.499
56799,1416,HarrisX,747,Auto Alliance,HarrisX,133,Harris Insights & Analytics,B+,Online,Florida,11/2/2018,11/4/2018,2,,,,91540,600,lv,,lv,TRUE,https://www.alliancenrfpoll.com/,538,FALSE,,100,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Nelson,12413,Bill Nelson,45.2,0.01967868505,0.479321315,49.9,0.499
56770,396,Quinnipiac,,,Quinnipiac University,267,Quinnipiac University,A-,Live Phone,Florida,10/29/2018,11/4/2018,2,,,,91479,1142,lv,,lv,,https://poll.qu.edu/images/polling/fl/fl11052018_frqt85.pdf/,538,FALSE,,100,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Nelson,12413,Bill Nelson,51,-0.03784210526,0.5368421053,49.9,0.499
56751,1416,HarrisX,747,Auto Alliance,HarrisX,133,Harris Insights & Analytics,B+,Online,Florida,11/1/2018,11/3/2018,3,,,,91434,600,lv,,lv,TRUE,https://www.alliancenrfpoll.com/,538,FALSE,,100,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Nelson,12413,Bill Nelson,45.4,0.008189189189,0.4908108108,49.9,0.499
56780,1102,Emerson College Polling Society,,,Emerson College,88,Emerson College,A-,IVR/Online,Florida,11/1/2018,11/3/2018,3,,,,91493,784,lv,,lv,,https://www.emerson.edu/news-events/emerson-college-today/final-emerson-battleground-polls-finds-democratic-momentum-florida-nevada-south-dakota-arizona-republicans-poised-take-missouri-0,538,FALSE,,100,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Nelson,12413,Bill Nelson,49.9,-0.02737130802,0.526371308,49.9,0.499
56802,1478,Research Co.,,,Research Co.,449,Research Co.,B-,Online,Florida,11/1/2018,11/3/2018,3,,,,91546,450,rv,,rv,,https://researchco.ca/2018/11/05/midterms2018-2/,538,FALSE,,100,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Nelson,12413,Bill Nelson,47,-0.006376344086,0.5053763441,49.9,0.499
56701,1365,Change Research,1112,Reason to Believe PAC,Change Research,48,Change Research,B-,Online,Florida,11/1/2018,11/2/2018,4,,,,91331,1236,lv,,lv,,https://twitter.com/ChangePolls/status/1058738965149233153,538,FALSE,DEM,100,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Nelson,12413,Bill Nelson,50,-0.01120408163,0.5102040816,49.9,0.499
56703,1357,St. Pete Polls,972,Florida Politics,St. Pete Polls,314,St. Pete Polls,B+,IVR,Florida,11/1/2018,11/2/2018,4,,,,91334,2733,lv,,lv,,http://stpetepolls.org/files/StPetePolls_2018_State_GEN_GovSenAg_November02_S8UG.pdf,538,FALSE,,100,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Nelson,12413,Bill Nelson,47.5,0.007281573499,0.4917184265,49.9,0.499
56717,1416,HarrisX,747,Auto Alliance,HarrisX,133,Harris Insights & Analytics,B+,Online,Florida,10/31/2018,11/2/2018,4,,,,91362,600,lv,,lv,TRUE,https://www.alliancenrfpoll.com/,538,FALSE,,100,2018,U.S. Senate,0,Class I,11/6/2018,general,FALSE,FALSE,DEM,Nelson,12413,Bill Nelson,45.5,0.01288888889,0.4861111111,49.9,0.499
